avg_cl,trans,deg_centr,average_neighbor_degree,average_degree_connectivity,k_nearest_neighbors,degree_centrality,closeness_centrality,betweenness_centrality,diameter,average_shortest_path_length
0.0,0,1,649269865,0,0,1,0.0,0.0,0,0
0.0,0,1,641405558,0,0,1,0.0,0.0,0,0
0.0,0,1,649433726,0,0,1,0.0,0.0,0,0
0.0,0,1,651301504,0,0,1,0.0,0.0,0,0
0.9,0.8461538461538461,0.8,440628774,4.433333333333334,4.433333333333334,0.8,0.8541666666666667,0.05000000000000001,2,1
0.0,0,0.2222222222222222,307264145.6666667,4.5,4.5,0.2222222222222222,0.5851851851851851,0.1111111111111111,2,1
0.0,0,1,639963787,0,0,1,0.0,0.0,0,0
0.0,0,1,651137680,0,0,1,0.0,0.0,0,0
0.4537194380440349,0.09267431597528684,0.06349206349206349,543979846,23.44644660894661,23.44644660894661,0.06349206349206349,0.5201995086385482,0.015104966717869941,2,1
0.0,0,1,648319640,0,0,1,0.0,0.0,0,0
0.3571793707371709,0.0875349796259021,0.03965069029050251,555193636.9822695,45.85483677127477,45.85483677127477,0.03965069029050251,0.5110707340906205,0.003429818963248206,2,1
0.0,0,1,649400994,0,0,1,0.0,0.0,0,0
0.0,0,1,651793059,0,0,1,0.0,0.0,0,0
0.0,0,1,651793062,0,0,1,0.0,0.0,0,0
0.0,0,1,651924138,0,0,1,0.0,0.0,0,0
0.5705718623481781,0.23745173745173745,0.11923076923076922,508234844.125,15.346634106634106,15.346634106634106,0.11923076923076922,0.5376957160630582,0.02317813765182186,2,1
0.0,0,1,646255280,0,0,1,0.0,0.0,0,0
0.0,0,0.5,417625354.25,2.0,2.0,0.5,0.7,0.25,2,1
0.0,0,1,650777273,0,0,1,0.0,0.0,0,0
0.3106652839668229,0.08436550980601941,0.03434730538922156,515718212.91816366,65.08254533140615,65.08254533140615,0.03434730538922156,0.5093410736872683,0.0019351757407029616,2,1
0.7480392156862744,0.4753521126760563,0.3235294117647059,536462982.7058824,7.605839002267573,7.605839002267573,0.3235294117647059,0.6101439103044183,0.045098039215686274,2,1
0.0,0,1,649040572,0,0,1,0.0,0.0,0,0
0.0,0,1,646451911,0,0,1,0.0,0.0,0,0
0.0,0,0.4,522753132.8,2.5,2.5,0.4,0.6571428571428571,0.2,2,1
0.8333333333333334,0.6428571428571429,0.6666666666666667,429819669.6666667,4.111111111111111,4.111111111111111,0.6666666666666667,0.7797619047619048,0.08333333333333333,2,1
0.8436868686868686,0.576,0.4090909090909091,252402174.08333334,5.957070707070707,5.957070707070707,0.4090909090909091,0.643057347207889,0.05909090909090908,2,1
0.0,0,1,651268816,0,0,1,0.0,0.0,0,0
0.43121693121693117,0.42857142857142855,0.3888888888888889,347704538.2222222,5.027777777777778,5.027777777777778,0.3888888888888889,0.6421652421652422,0.08730158730158731,2,1
0.5490345134331086,0.322608507881667,0.12347354138398915,153811212.25373134,21.588116612871517,21.588116612871517,0.12347354138398915,0.5372141704976089,0.013485022440246321,2,1
0.0,0,0.4,477051855.8,2.5,2.5,0.4,0.6571428571428571,0.2,2,1
0.0,0,1,652481255,0,0,1,0.0,0.0,0,0
0.0,0,1,651596522,0,0,1,0.0,0.0,0,0
0.0,0,1,649270001,0,0,1,0.0,0.0,0,0
0.0,0,0.5,333502788.75,2.0,2.0,0.5,0.7,0.25,2,1
0.3924569992881334,0.09629513014273719,0.049142556202889966,641936903.8704454,43.464165316613204,43.464165316613204,0.049142556202889966,0.5138033871334404,0.0038810507910086106,2,1
0.0,0,1,649892611,0,0,1,0.0,0.0,0,0
0.0,0,1,649958149,0,0,1,0.0,0.0,0,0
0.0,0,1,650973959,0,0,1,0.0,0.0,0,0
0.6930463252066287,0.4659722710957844,0.24472049689440994,318383686.37142855,26.246209248451894,26.246209248451894,0.24472049689440994,0.576596242043476,0.011107051516258678,2,1
0.0,0,1,651137805,0,0,1,0.0,0.0,0,0
0.0,0,1,640815887,0,0,1,0.0,0.0,0,0
0.6295988168636514,0.21406727828746178,0.073992673992674,246132757.4945055,25.244790128548352,25.244790128548352,0.073992673992674,0.5220150911720925,0.010404576696711527,2,1
0.0,0,1,645174039,0,0,1,0.0,0.0,0,0
0.3810859635352728,0.03919680924219502,0.025045637093829867,573848291.4457831,43.61589891589892,43.61589891589892,0.025045637093829867,0.5078392126114037,0.005944843676257133,2,1
0.0,0,1,651563806,0,0,1,0.0,0.0,0,0
0.0,0,1,651432736,0,0,1,0.0,0.0,0,0
0.0,0,1.0,324584219.5,1.0,1.0,1.0,1.0,0.0,1,1
0.0,0,1,642978593,0,0,1,0.0,0.0,0,0
0.0,0,1,651629350,0,0,1,0.0,0.0,0,0
0.5661111111111111,0.421875,0.3555555555555555,488490445.8,5.777777777777778,5.777777777777778,0.3555555555555555,0.6300735294117648,0.08055555555555555,2,1
0.6648303765950826,0.28602383531960995,0.14603174603174604,255633749.1111111,13.753531746031745,13.753531746031745,0.14603174603174604,0.5459612322019352,0.025116713352007478,2,1
0.7242409314823107,0.4709976798143852,0.2832512315270936,300607836.48275864,14.5355019583591,14.5355019583591,0.2832512315270936,0.5948764615764087,0.026546250684181726,2,1
0.0,0,1,639472427,0,0,1,0.0,0.0,0,0
0.38665586840629323,0.05644288034650785,0.02488062327217894,507665893.73121387,56.47836271420907,56.47836271420907,0.02488062327217894,0.5070413902861266,0.0028346493509529692,2,1
0.0,0,1,644977461,0,0,1,0.0,0.0,0,0
0.0,0,1,650941251,0,0,1,0.0,0.0,0,0
0.0,0,1,644944713,0,0,1,0.0,0.0,0,0
0.1615216201423098,0.035629453681710214,0.07816091954022988,494305287.93333334,13.485632183908047,13.485632183908047,0.07816091954022988,0.5282302768706277,0.03292282430213465,2,1
0.0,0,1,647500618,0,0,1,0.0,0.0,0,0
0.27056100217864926,0.09933774834437085,0.1437908496732026,501917386.4444444,8.51764705882353,8.51764705882353,0.1437908496732026,0.5513254181600956,0.053513071895424834,2,1
0.6912531912531912,0.7191780821917808,0.5384615384615384,324445851.3076923,8.478000992063492,8.478000992063492,0.5384615384615384,0.706263543967138,0.04195804195804195,2,1
0.0,0,1,649073492,0,0,1,0.0,0.0,0,0
0.0,0,1,643208022,0,0,1,0.0,0.0,0,0
0.8115507152743325,0.7841629960298568,0.6022072216864888,629830109.4346405,201.99259776008046,201.99259776008046,0.6022072216864888,0.7278038261378776,0.0013085288760312863,2,1
0.0,0,1,640488288,0,0,1,0.0,0.0,0,0
0.0,0,1,641667943,0,0,1,0.0,0.0,0,0
0.7138836458015492,0.5565789473684211,0.40886699507389157,362094735.0689655,15.274807603513668,15.274807603513668,0.40886699507389157,0.6425273249187949,0.021893814997263273,2,1
0.0,0,1,650908533,0,0,1,0.0,0.0,0,0
0.0,0,1,651826045,0,0,1,0.0,0.0,0,0
0.0,0,1,644617087,0,0,1,0.0,0.0,0,0
0.0,0,1,652120960,0,0,1,0.0,0.0,0,0
0.0,0,1,639996800,0,0,1,0.0,0.0,0,0
0.0,0,1,644944774,0,0,1,0.0,0.0,0,0
0.0,0,1,647140231,0,0,1,0.0,0.0,0,0
0.0,0,1,645043080,0,0,1,0.0,0.0,0,0
0.0,0,1,652546954,0,0,1,0.0,0.0,0,0
0.0,0,1,645862287,0,0,1,0.0,0.0,0,0
0.0,0,1,648942481,0,0,1,0.0,0.0,0,0
0.0,0,0.4,188136157.8,2.5,2.5,0.4,0.6571428571428571,0.2,2,1
0.0,0,1,648975253,0,0,1,0.0,0.0,0,0
0.0,0,1.0,641095148.5,1.0,1.0,1.0,1.0,0.0,1,1
0.0,0,1,650875808,0,0,1,0.0,0.0,0,0
0.4378614957000083,0.10656704679512387,0.060557053009883205,500690846.2641509,26.78994234251587,26.78994234251587,0.060557053009883205,0.5180540367816002,0.009033105259520354,2,1
0.0,0,1.0,624484221,1.0,1.0,1.0,1.0,0.0,1,1
0.0,0,1,645764003,0,0,1,0.0,0.0,0,0
0.0,0,1,650679207,0,0,1,0.0,0.0,0,0
0.0,0,1,648024999,0,0,1,0.0,0.0,0,0
0.0,0,1,643797946,0,0,1,0.0,0.0,0,0
0.35803121533356674,0.27532853446730027,0.11554817964941395,566200998.7427653,70.60273722179633,70.60273722179633,0.11554817964941395,0.5326597581265904,0.0028623036257300525,2,1
0.0,0,1,650154946,0,0,1,0.0,0.0,0,0
0.1255952380952381,0.028037383177570093,0.13333333333333333,431369888.25,8.21111111111111,8.21111111111111,0.13333333333333333,0.549722906403941,0.06190476190476191,2,1
0.0,0,1,647500744,0,0,1,0.0,0.0,0,0
0.0,0,1,645436360,0,0,1,0.0,0.0,0,0
0.0,0,1,651957196,0,0,1,0.0,0.0,0,0
0.0,0,1,647893968,0,0,1,0.0,0.0,0,0
0.8666666666666666,0.7894736842105263,0.8,651915660.8,3.5555555555555554,3.5555555555555554,0.8,0.8533333333333334,0.06666666666666667,2,1
0.0,0,1,643077089,0,0,1,0.0,0.0,0,0
0.819047619047619,0.5161290322580645,0.4666666666666667,291175694.5,5.7027777777777775,5.7027777777777775,0.4666666666666667,0.6753571428571429,0.06666666666666665,2,1
0.0,0,1,649335783,0,0,1,0.0,0.0,0,0
0.0,0,1,651432936,0,0,1,0.0,0.0,0,0
0.0,0,1,650220522,0,0,1,0.0,0.0,0,0
0.0,0,0.6666666666666666,438579111.3333333,1.5,1.5,0.6666666666666666,0.7777777777777778,0.3333333333333333,2,1
0.0,0,1,643503092,0,0,1,0.0,0.0,0,0
0.0,0,1,651006967,0,0,1,0.0,0.0,0,0
0.5515151515151515,0.17647058823529413,0.23636363636363636,200651507,5.866666666666667,5.866666666666667,0.23636363636363636,0.5853269537480064,0.08484848484848485,2,1
0.32381043784180313,0.31529612270984236,0.23228070175438598,611802636.8947369,26.26708626546144,26.26708626546144,0.23228070175438598,0.5694099204120884,0.010374585111427215,2,1
0.0,0,1,649958409,0,0,1,0.0,0.0,0,0
0.0,0,1,651170827,0,0,1,0.0,0.0,0,0
0.0,0,1,651203613,0,0,1,0.0,0.0,0,0
1.0,1.0,1.0,336235092,2.0,2.0,1.0,1.0,0.0,1,1
0.0,0,1,652284959,0,0,1,0.0,0.0,0,0
0.0,0,1,640455716,0,0,1,0.0,0.0,0,0
0.0,0,1,649237542,0,0,1,0.0,0.0,0,0
0.0,0,1,650220584,0,0,1,0.0,0.0,0,0
0.0,0,0.4,483998375.8,2.5,2.5,0.4,0.6571428571428571,0.2,2,1
0.0,0,1,649794605,0,0,1,0.0,0.0,0,0
0.6398697598697599,0.3687150837988827,0.2857142857142857,312804119.93333334,8.258078231292517,8.258078231292517,0.2857142857142857,0.6007164622816796,0.05494505494505495,2,1
0.7999999999999999,0.48,0.47619047619047616,266185958.7142857,3.388888888888889,3.388888888888889,0.47619047619047616,0.6761904761904761,0.10476190476190475,2,1
0.793357683982684,0.5968586387434555,0.44166666666666665,353074692.625,8.510714285714286,8.510714285714286,0.44166666666666665,0.6570790388260354,0.03988095238095238,2,1
0.0,0,1,641766465,0,0,1,0.0,0.0,0,0
0.5049411283627263,0.38890829784063996,0.24588744588744588,540952204.2095238,74.72699481460265,74.72699481460265,0.24588744588744588,0.575856143017423,0.0036255411255411247,2,1
0.0,0,1,641242182,0,0,1,0.0,0.0,0,0
0.0,0,1,651433032,0,0,1,0.0,0.0,0,0
0.0,0,1,647500874,0,0,1,0.0,0.0,0,0
0.0,0,1,644584526,0,0,1,0.0,0.0,0,0
0.0,0,1,648975442,0,0,1,0.0,0.0,0,0
0.0,0,1,644322389,0,0,1,0.0,0.0,0,0
0.0,0,0.33333333333333337,432088314,3.0,3.0,0.33333333333333337,0.6296296296296297,0.16666666666666666,2,1
0.0,0,1,650253399,0,0,1,0.0,0.0,0,0
0.0,0,1.0,347947323,1.0,1.0,1.0,1.0,0.0,1,1
0.0,0,0.6666666666666666,580712162.3333334,1.5,1.5,0.6666666666666666,0.7777777777777778,0.3333333333333333,2,1
0.40149328518585464,0.26195773081201335,0.17275747508305647,627379347.1162791,15.4822833994709,15.4822833994709,0.17275747508305647,0.5529748276848678,0.020176646949193747,2,1
0.42438512843274345,0.19137586130251166,0.10758998435054773,608284831.7916666,20.90335139654638,20.90335139654638,0.10758998435054773,0.5320625484877575,0.012748714509277888,2,1
0.0,0,1,651039852,0,0,1,0.0,0.0,0,0
0.0,0,1,651433072,0,0,1,0.0,0.0,0,0
0.0,0,1.0,629584113,1.0,1.0,1.0,1.0,0.0,1,1
0.0,0,0.5,529009482.25,2.0,2.0,0.5,0.7,0.25,2,1
0.0,0,1,639734911,0,0,1,0.0,0.0,0,0
0.7387175555334123,0.2698744769874477,0.19202898550724637,276473681.875,11.760428401433037,11.760428401433037,0.19202898550724637,0.5655947393035917,0.036725955204216065,2,1
0.636364190548769,0.40932203389830507,0.15818686401480112,373316670.10638297,17.24056087064399,17.24056087064399,0.15818686401480112,0.5491347716298957,0.018706958577448866,2,1
0.0,0,1,647468167,0,0,1,0.0,0.0,0,0
0.0,0,1,640160904,0,0,1,0.0,0.0,0,0
0.0,0,1,651498634,0,0,1,0.0,0.0,0,0
0.0,0,1,647959702,0,0,1,0.0,0.0,0,0
0.47635812504233543,0.20447284345047922,0.11806543385490754,229373983.39473686,13.85311854061854,13.85311854061854,0.11806543385490754,0.5378769300473409,0.024498182392919236,2,1
0.0,0,0.5,435443927.25,2.0,2.0,0.5,0.7,0.25,2,1
0.5125030525030525,0.2706766917293233,0.23809523809523808,210703379.06666666,7.51468253968254,7.51468253968254,0.23809523809523808,0.5821318799289814,0.05860805860805861,2,1
0.0,0,1,651433130,0,0,1,0.0,0.0,0,0
0.0,0,1,651433132,0,0,1,0.0,0.0,0,0
0.0,0,1.0,426269448,1.0,1.0,1.0,1.0,0.0,1,1
0.0,0,0.2857142857142857,410509354.5714286,3.5,3.5,0.2857142857142857,0.6103896103896104,0.14285714285714285,2,1
0.0,0,1,649401525,0,0,1,0.0,0.0,0,0
0.0,0,1,642553014,0,0,1,0.0,0.0,0,0
0.0,0,1,646616251,0,0,1,0.0,0.0,0,0
0.0,0,1,650319038,0,0,1,0.0,0.0,0,0
0.49893018726969024,0.16009557945041816,0.09095716552088842,583402019.9193548,20.591649032371834,20.591649032371834,0.09095716552088842,0.527714170576267,0.015150713907985195,2,1
0.20745920745920746,0.08450704225352113,0.1794871794871795,415064595.38461536,6.541666666666667,6.541666666666667,0.1794871794871795,0.5659992181731311,0.07459207459207459,2,1
0.0,0,1,639997127,0,0,1,0.0,0.0,0,0
0.0,0,1,650319061,0,0,1,0.0,0.0,0,0
0.0,0,1.0,642376844,1.0,1.0,1.0,1.0,0.0,1,1
0.0,0,1,643470552,0,0,1,0.0,0.0,0,0
0.0,0,1.0,390745771.5,1.0,1.0,1.0,1.0,0.0,1,1
0.0,0,1,645174498,0,0,1,0.0,0.0,0,0
0.0,0,1,645240036,0,0,1,0.0,0.0,0,0
0.0,0,1,650384617,0,0,1,0.0,0.0,0,0
0.0,0,1,642618606,0,0,1,0.0,0.0,0,0
0.0,0,1,645928176,0,0,1,0.0,0.0,0,0
0.3291509879009879,0.13604299630500505,0.09567307692307692,507295913.5538462,20.593819375069376,20.593819375069376,0.09567307692307692,0.5288921022809159,0.014354395604395607,2,1
0.0,0,1,640259325,0,0,1,0.0,0.0,0,0
0.0,0,1.0,330457972,1.0,1.0,1.0,1.0,0.0,1,1
0.0,0,1,650515719,0,0,1,0.0,0.0,0,0
0.2991943490756782,0.13001707941929974,0.08291139240506329,495031178.2875,23.662218142851053,23.662218142851053,0.08291139240506329,0.524831265245587,0.011757546251217138,2,1
0.0,0,1,643994890,0,0,1,0.0,0.0,0,0
0.0,0,1,650351884,0,0,1,0.0,0.0,0,0
0.0,0,1,651433229,0,0,1,0.0,0.0,0,0
0.8335978835978836,0.7559055118110236,0.6944444444444444,285564824.3333333,6.237301587301587,6.237301587301587,0.6944444444444444,0.7861348528015195,0.04365079365079365,2,1
0.0,0,1,642127119,0,0,1,0.0,0.0,0,0
0.0,0,1,642028819,0,0,1,0.0,0.0,0,0
0.0,0,1,649205025,0,0,1,0.0,0.0,0,0
0.30744842576826387,0.08643653166621365,0.05927405927405928,496690490.67948717,21.58554168054168,21.58554168054168,0.05927405927405928,0.5185362673473739,0.012377972904288692,2,1
0.6683934322521279,0.4335766423357664,0.2934782608695652,350262794.7916667,10.23746627768367,10.23746627768367,0.2934782608695652,0.5958440070472272,0.03211462450592885,2,1
0.0,0,1,647370024,0,0,1,0.0,0.0,0,0
0.35143494356878335,0.33341094295692664,0.2730465320456541,635769297.8529412,24.078207552332756,24.078207552332756,0.2730465320456541,0.5828172552624639,0.011014446484156754,2,1
0.0,0,1,642585904,0,0,1,0.0,0.0,0,0
0.0,0,1,642192688,0,0,1,0.0,0.0,0,0
0.9,0.7142857142857143,0.6000000000000001,398899795,3.2555555555555555,3.2555555555555555,0.6000000000000001,0.7321428571428572,0.10000000000000002,2,1
0.0,0,1,641176901,0,0,1,0.0,0.0,0,0
0.5385846038019951,0.22115384615384615,0.15810276679841898,350003019.3913044,9.944872835497835,9.944872835497835,0.15810276679841898,0.5531730364535639,0.04009034443817053,2,1
0.0,0,1,650909000,0,0,1,0.0,0.0,0,0
0.0,0,0.5,361415189.75,2.0,2.0,0.5,0.7,0.25,2,1
0.0,0,1,647271753,0,0,1,0.0,0.0,0,0
0.0,0,1,651433294,0,0,1,0.0,0.0,0,0
0.0,0,1,644322641,0,0,1,0.0,0.0,0,0
0.0,0,1,648975704,0,0,1,0.0,0.0,0,0
0.0,0,1,651564382,0,0,1,0.0,0.0,0,0
0.0,0,1,648648031,0,0,1,0.0,0.0,0,0
0.0,0,1,649565536,0,0,1,0.0,0.0,0,0
0.0,0,0.5,411410993.25,2.0,2.0,0.5,0.7,0.25,2,1
0.5213766061980348,0.1350635593220339,0.08571428571428572,600568544.3035715,20.135388636936256,20.135388636936256,0.08571428571428572,0.5266826517898195,0.016931216931216936,2,1
0.0,0,1,648320358,0,0,1,0.0,0.0,0,0
0.0,0,1,649565549,0,0,1,0.0,0.0,0,0
0.0,0,1,651433328,0,0,1,0.0,0.0,0,0
0.3277900188871032,0.2255418863503222,0.12734082397003746,583457686.9555556,25.936662271045332,25.936662271045332,0.12734082397003746,0.5372485366437567,0.00991658154579503,2,1
0.0,0,1,645436784,0,0,1,0.0,0.0,0,0
0.0,0,1,646944119,0,0,1,0.0,0.0,0,0
0.4333333333333334,0.375,0.5,265364745.2,2.8333333333333335,2.8333333333333335,0.5,0.6952380952380952,0.16666666666666666,2,1
0.0,0,1,650548605,0,0,1,0.0,0.0,0,0
0.0,0,0.5,394669225.5,2.0,2.0,0.5,0.7,0.25,2,1
0.0,0,1,641242495,0,0,1,0.0,0.0,0,0
0.0,0,1,644879746,0,0,1,0.0,0.0,0,0
0.5257192868713151,0.2894184337602351,0.10509641873278237,192828217.76859504,30.328511054847016,30.328511054847016,0.10509641873278237,0.5303462979206219,0.0075201981619093935,2,1
0.3098843511812616,0.32000617474529175,0.21598503074044373,582896591.1954023,28.17922077214839,28.17922077214839,0.21598503074044373,0.5642865104590841,0.009223705520700662,2,1
0.0,0,1,643143049,0,0,1,0.0,0.0,0,0
0.4728168784620398,0.10714285714285714,0.0946969696969697,283416262.54545456,13.373412698412698,13.373412698412698,0.0946969696969697,0.5320194110017387,0.02920332355816227,2,1
0.0,0,1,639767955,0,0,1,0.0,0.0,0,0
0.0,0,0.6666666666666666,553035278.6666666,1.5,1.5,0.6666666666666666,0.7777777777777778,0.3333333333333333,2,1
0.0,0,1,645928348,0,0,1,0.0,0.0,0,0
1.0,1.0,1.0,400619461,2.0,2.0,1.0,1.0,0.0,1,1
0.0,0,1,651826598,0,0,1,0.0,0.0,0,0
0.0,0,1,652514727,0,0,1,0.0,0.0,0,0
0.0,0,1,642389424,0,0,1,0.0,0.0,0,0
0.0,0,1,639636912,0,0,1,0.0,0.0,0,0
0.0,0,1,651728307,0,0,1,0.0,0.0,0,0
0.0,0,0.6666666666666666,307722253,1.5,1.5,0.6666666666666666,0.7777777777777778,0.3333333333333333,2,1
0.0,0,1,642291132,0,0,1,0.0,0.0,0,0
1.0,1.0,1.0,347426150,2.0,2.0,1.0,1.0,0.0,1,1
0.0,0,1,652088773,0,0,1,0.0,0.0,0,0
0.3562790006869292,0.2692076483780722,0.15778994524639126,321851818.9756098,62.46979203647572,62.46979203647572,0.15778994524639126,0.5449701673723226,0.0034516805522688907,2,1
0.0,0,1,645273037,0,0,1,0.0,0.0,0,0
0.0,0,1,646387151,0,0,1,0.0,0.0,0,0
0.7072831790876902,0.44042553191489364,0.2904761904761905,259345009.0952381,10.26128787878788,10.26128787878788,0.2904761904761905,0.5967488669582475,0.03734335839598998,2,1
0.0,0,1,651433435,0,0,1,0.0,0.0,0,0
0.0,0,1,651433436,0,0,1,0.0,0.0,0,0
0.0,0,1,651597278,0,0,1,0.0,0.0,0,0
0.8339285714285715,0.7415730337078652,0.7142857142857142,310915515.625,5.666190476190477,5.666190476190477,0.7142857142857142,0.8004103535353535,0.047619047619047616,2,1
0.0,0,1,643995105,0,0,1,0.0,0.0,0,0
0.0,0,0.33333333333333337,432420826.1666667,3.0,3.0,0.33333333333333337,0.6296296296296297,0.16666666666666666,2,1
0.4460704603915679,0.11472388114723882,0.05448717948717948,645927879,40.33177947786767,40.33177947786767,0.05448717948717948,0.5154369079045328,0.004589868060741848,2,1
0.5753304830704212,0.3870967741935484,0.23976608187134502,303376454.31578946,9.334474206349206,9.334474206349206,0.23976608187134502,0.5807806909906508,0.044719642242862054,2,1
0.0,0,1,648549880,0,0,1,0.0,0.0,0,0
0.34475259915179174,0.13759604764675842,0.03304590818363273,302180342.08782434,66.95211845070244,66.95211845070244,0.03304590818363273,0.5090362724761291,0.0019377837511350034,2,1
0.0,0,1,642946554,0,0,1,0.0,0.0,0,0
0.865146515919976,0.8166322314049587,0.5149425287356322,523897675.56666666,16.784651933561193,16.784651933561193,0.5149425287356322,0.6907790693852428,0.017323481116584563,2,1
0.0,0,1,651433475,0,0,1,0.0,0.0,0,0
0.0,0,1,640325123,0,0,1,0.0,0.0,0,0
0.0,0,1,651695621,0,0,1,0.0,0.0,0,0
0.0,0,1,639931907,0,0,1,0.0,0.0,0,0
0.0,0,1,650155530,0,0,1,0.0,0.0,0,0
0.0,0,1,645338634,0,0,1,0.0,0.0,0,0
0.0,0,1,644978190,0,0,1,0.0,0.0,0,0
0.0,0,1,647173660,0,0,1,0.0,0.0,0,0
0.0,0,1,642848284,0,0,1,0.0,0.0,0,0
0.0,0,1,651433504,0,0,1,0.0,0.0,0,0
0.4307214495018966,0.09630903558671781,0.044751381215469614,552350896.441989,36.76825320188952,36.76825320188952,0.044751381215469614,0.5128902390115686,0.00533658446248341,2,1
0.0,0,1,651499048,0,0,1,0.0,0.0,0,0
0.0,0,1,640456232,0,0,1,0.0,0.0,0,0
0.0,0,1,641766957,0,0,1,0.0,0.0,0,0
0.6107290030721468,0.4667402269861286,0.200473624040503,567894749.7515924,60.56578611977492,60.56578611977492,0.200473624040503,0.5621557653314487,0.005158234683609659,2,1
0.0,0,1,649958959,0,0,1,0.0,0.0,0,0
0.0,0,0.6666666666666666,469738109.3333333,1.5,1.5,0.6666666666666666,0.7777777777777778,0.3333333333333333,2,1
0.0,0,1,639997486,0,0,1,0.0,0.0,0,0
0.47800688590162277,0.1752212389380531,0.10275689223057644,609378577.6666666,19.500541125541126,19.500541125541126,0.10275689223057644,0.5313564468890887,0.01631351105035316,2,1
0.3149122552531644,0.12525879917184266,0.08158508158508158,528075460.6969697,20.702710252710254,20.702710252710254,0.08158508158508158,0.5251051314905201,0.014350233100233102,2,1
0.5080387667887668,0.1439033321127792,0.08413461538461539,602785314.0153847,21.57674690629236,21.57674690629236,0.08413461538461539,0.5257326674047834,0.014537545787545786,2,1
0.8391534391534391,0.5357142857142857,0.4444444444444444,463269334.1111111,4.495555555555556,4.495555555555556,0.4444444444444444,0.6615976615976616,0.07936507936507936,2,1
0.0,0,1,641570371,0,0,1,0.0,0.0,0,0
0.0,0,1,651564614,0,0,1,0.0,0.0,0,0
0.0,0,1,651433543,0,0,1,0.0,0.0,0,0
0.5646464646464647,0.2535211267605634,0.25757575757575757,389793149.6666667,6.3352272727272725,6.3352272727272725,0.25757575757575757,0.5906015037593986,0.07424242424242423,2,1
0.0,0,1,643110480,0,0,1,0.0,0.0,0,0
0.0,0,1,642717264,0,0,1,0.0,0.0,0,0
0.0,0,1,648123988,0,0,1,0.0,0.0,0,0
0.0,0,1,649729624,0,0,1,0.0,0.0,0,0
0.0,0,1,651826778,0,0,1,0.0,0.0,0,0
0.3978350472132076,0.0671988438908578,0.030416780416780417,559786009.4680135,51.35235581120638,51.35235581120638,0.030416780416780417,0.5086012880037083,0.003286722778248202,2,1
0.0,0,1,650090081,0,0,1,0.0,0.0,0,0
0.0,0,0.4,454428598.4,2.5,2.5,0.4,0.6571428571428571,0.2,2,1
0.0,0,1,651433574,0,0,1,0.0,0.0,0,0
0.3003671939014405,0.10272242492281786,0.06738738738738739,514508091.44,22.056496622210908,22.056496622210908,0.06738738738738739,0.5208361138525858,0.012775515241268666,2,1
0.6235242535242534,0.3422818791946309,0.22507122507122507,581046403.6666666,12.115686165686165,12.115686165686165,0.22507122507122507,0.5736994423878614,0.030997150997150995,2,1
0.0,0,1,644814452,0,0,1,0.0,0.0,0,0
0.0,0,1,645142134,0,0,1,0.0,0.0,0,0
0.34599522148907574,0.13114754098360656,0.08867427568042142,515624219.38235295,20.931875022779874,20.931875022779874,0.08867427568042142,0.5269475588181967,0.013807965519993618,2,1
0.0,0,1.0,431611073,1.0,1.0,1.0,1.0,0.0,1,1
0.0,0,1,650778240,0,0,1,0.0,0.0,0,0
0.0,0,1,647403136,0,0,1,0.0,0.0,0,0
0.0,0,1.0,403986675,1.0,1.0,1.0,1.0,0.0,1,1
0.0,0,1,647108228,0,0,1,0.0,0.0,0,0
0.0,0,1,642684549,0,0,1,0.0,0.0,0,0
0.4333333333333334,0.375,0.5,640464764.8,2.8333333333333335,2.8333333333333335,0.5,0.6952380952380952,0.16666666666666666,2,1
0.0,0,1,639473281,0,0,1,0.0,0.0,0,0
0.0,0,1,652023432,0,0,1,0.0,0.0,0,0
0.0,0,1,651433610,0,0,1,0.0,0.0,0,0
0.0,0,1,643176075,0,0,1,0.0,0.0,0,0
0.0,0,1,643176085,0,0,1,0.0,0.0,0,0
0.0,0,1,649041558,0,0,1,0.0,0.0,0,0
0.0,0,1,649303703,0,0,1,0.0,0.0,0,0
0.48137331472651484,0.34180929095354523,0.18583042973286876,277558806.2619048,16.609799695621263,16.609799695621263,0.18583042973286876,0.5580586193097391,0.020354239256678282,2,1
0.0,0,1,647501465,0,0,1,0.0,0.0,0,0
0.0,0,1,647730842,0,0,1,0.0,0.0,0,0
0.6004550247106081,0.3292452830188679,0.16666666666666666,405817488.96153843,18.83313293169644,18.83313293169644,0.16666666666666666,0.5510833437994738,0.016666666666666666,2,1
0.0,0,1.0,559619928.5,1.0,1.0,1.0,1.0,0.0,1,1
0.0,0,1,643569318,0,0,1,0.0,0.0,0,0
0.68495670995671,0.5111111111111111,0.4090909090909091,224686007.75,6.889015151515151,6.889015151515151,0.4090909090909091,0.6465997510115158,0.05909090909090909,2,1
0.0,0,1,650450602,0,0,1,0.0,0.0,0,0
0.2952380952380952,0.17647058823529413,0.3333333333333333,396831396.4285714,3.7777777777777777,3.7777777777777777,0.3333333333333333,0.625974025974026,0.13333333333333333,2,1
0.0,0,1,646256311,0,0,1,0.0,0.0,0,0
0.0,0,1.0,524972109.5,1.0,1.0,1.0,1.0,0.0,1,1
0.0,0,1,642324155,0,0,1,0.0,0.0,0,0
0.0,0,1,642029244,0,0,1,0.0,0.0,0,0
0.0,0,1.0,561720032.5,1.0,1.0,1.0,1.0,0.0,1,1
